Forecast_time,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2018-03-04 10:00:00,9.333333333333334,98.33333333333333,1.1333333333333333,114.33333333333333,4.0
2018-03-04 11:00:00,10.666666666666666,96.66666666666667,1.1666666666666667,97.66666666666666,4.0
2018-03-04 12:00:00,12.0,95.0,1.2,81.0,4.0
2018-03-04 13:00:00,13.0,91.66666666666667,1.4,65.33333333333333,4.0
2018-03-04 14:00:00,14.0,88.33333333333333,1.6,49.66666666666667,4.0
2018-03-04 15:00:00,15.0,85.0,1.8,34.0,4.0
2018-03-04 16:00:00,14.666666666666666,85.0,2.466666666666667,31.0,4.0
2018-03-04 17:00:00,14.333333333333334,85.0,3.1333333333333333,28.0,4.0
2018-03-04 18:00:00,14.0,85.0,3.8,25.0,4.0
2018-03-04 19:00:00,13.666666666666666,88.33333333333333,3.6333333333333333,25.666666666666668,4.0
2018-03-04 20:00:00,13.333333333333334,91.66666666666667,3.4666666666666663,26.333333333333332,4.0
2018-03-04 21:00:00,13.0,95.0,3.3,27.0,4.0
2018-03-04 22:00:00,11.666666666666666,95.0,3.6666666666666665,24.666666666666668,4.0
2018-03-04 23:00:00,10.333333333333334,95.0,4.033333333333333,22.333333333333332,4.0
2018-03-05 00:00:00,9.0,95.0,4.4,20.0,4.0
2018-03-05 01:00:00,8.333333333333334,95.0,4.2,22.333333333333332,4.0
2018-03-05 02:00:00,7.666666666666667,95.0,4.0,24.666666666666668,4.0
2018-03-05 03:00:00,7.0,95.0,3.8,27.0,4.0
2018-03-05 04:00:00,6.0,95.0,4.2,28.333333333333332,4.0
2018-03-05 05:00:00,5.0,95.0,4.6,29.666666666666668,4.0
2018-03-05 06:00:00,4.0,95.0,5.0,31.0,4.0
2018-03-05 07:00:00,4.0,95.0,4.6,33.666666666666664,4.0
2018-03-05 08:00:00,4.0,95.0,4.2,36.333333333333336,4.0
2018-03-05 09:00:00,4.0,95.0,3.8,39.0,4.0
2018-03-05 10:00:00,4.333333333333333,90.0,4.2,39.0,4.0
2018-03-05 11:00:00,4.666666666666667,85.0,4.6,39.0,4.0
2018-03-05 12:00:00,5.0,80.0,5.0,39.0,4.0
2018-03-05 13:00:00,6.0,76.66666666666667,4.5,34.333333333333336,3.3333333333333335
2018-03-05 14:00:00,7.0,73.33333333333333,4.0,29.666666666666664,2.666666666666667
2018-03-05 15:00:00,8.0,70.0,3.5,25.0,2.0
2018-03-05 16:00:00,7.333333333333333,68.33333333333333,3.1333333333333333,26.0,1.6666666666666667
2018-03-05 17:00:00,6.666666666666667,66.66666666666667,2.7666666666666666,27.0,1.3333333333333335
2018-03-05 18:00:00,6.0,65.0,2.4,28.0,1.0
2018-03-05 19:00:00,5.0,68.33333333333333,2.8,34.666666666666664,1.0
2018-03-05 20:00:00,4.0,71.66666666666667,3.2,41.333333333333336,1.0
2018-03-05 21:00:00,3.0,75.0,3.6,48.0,1.0
2018-03-05 22:00:00,2.3333333333333335,76.66666666666667,3.066666666666667,49.333333333333336,1.0
2018-03-05 23:00:00,1.6666666666666667,78.33333333333333,2.533333333333333,50.666666666666664,1.0
2018-03-06 00:00:00,1.0,80.0,2.0,52.0,1.0
2018-03-06 01:00:00,0.33333333333333337,81.66666666666667,2.066666666666667,70.33333333333333,1.0
2018-03-06 02:00:00,-0.33333333333333326,83.33333333333333,2.1333333333333333,88.66666666666666,1.0
2018-03-06 03:00:00,-1.0,85.0,2.2,107.0,1.0
2018-03-06 04:00:00,-1.3333333333333333,86.66666666666667,2.2,105.0,1.0
2018-03-06 05:00:00,-1.6666666666666665,88.33333333333333,2.2,103.0,1.0
2018-03-06 06:00:00,-2.0,90.0,2.2,101.0,1.0
2018-03-06 07:00:00,-1.3333333333333335,90.0,2.166666666666667,105.66666666666667,1.0
2018-03-06 08:00:00,-0.6666666666666667,90.0,2.1333333333333333,110.33333333333333,1.0
2018-03-06 09:00:00,0.0,90.0,2.1,115.0,1.0
2018-03-06 10:00:00,2.0,81.66666666666667,1.7666666666666668,91.66666666666667,1.0
2018-03-06 11:00:00,4.0,73.33333333333333,1.4333333333333336,68.33333333333334,1.0
2018-03-06 12:00:00,6.0,65.0,1.1,45.0,1.0
2018-03-06 13:00:00,6.333333333333333,65.0,2.1,142.0,1.0
2018-03-06 14:00:00,6.666666666666667,65.0,3.0999999999999996,239.0,1.0
2018-03-06 15:00:00,7.0,65.0,4.1,336.0,1.0
2018-03-06 16:00:00,6.0,68.33333333333333,4.033333333333333,334.6666666666667,1.3333333333333333
2018-03-06 17:00:00,5.0,71.66666666666667,3.9666666666666663,333.3333333333333,1.6666666666666665
2018-03-06 18:00:00,4.0,75.0,3.9,332.0,2.0
2018-03-06 19:00:00,3.3333333333333335,76.66666666666667,3.6666666666666665,335.0,2.0
2018-03-06 20:00:00,2.666666666666667,78.33333333333333,3.4333333333333336,338.0,2.0
2018-03-06 21:00:00,2.0,80.0,3.2,341.0,2.0
2018-03-06 22:00:00,1.6666666666666667,78.33333333333333,2.3666666666666667,230.66666666666669,2.0
2018-03-06 23:00:00,1.3333333333333335,76.66666666666667,1.5333333333333334,120.33333333333334,2.0
2018-03-07 00:00:00,1.0,75.0,0.7,10.0,2.0
2018-03-07 01:00:00,1.0,78.33333333333333,1.2333333333333334,34.0,2.0
2018-03-07 02:00:00,1.0,81.66666666666667,1.7666666666666666,58.0,2.0
2018-03-07 03:00:00,1.0,85.0,2.3,82.0,2.0
2018-03-07 04:00:00,1.0,83.33333333333333,2.433333333333333,90.33333333333333,2.3333333333333335
2018-03-07 05:00:00,1.0,81.66666666666667,2.566666666666667,98.66666666666667,2.6666666666666665
2018-03-07 06:00:00,1.0,80.0,2.7,107.0,3.0
2018-03-07 07:00:00,1.6666666666666665,80.0,2.7333333333333334,112.0,3.0
2018-03-07 08:00:00,2.333333333333333,80.0,2.7666666666666666,117.0,3.0
2018-03-07 09:00:00,3.0,80.0,2.8,122.0,3.0
2018-03-07 10:00:00,4.333333333333333,75.0,2.833333333333333,124.0,3.0
2018-03-07 11:00:00,5.666666666666666,70.0,2.8666666666666667,126.0,3.0
2018-03-07 12:00:00,7.0,65.0,2.9,128.0,3.0
2018-03-07 13:00:00,7.333333333333333,63.333333333333336,2.933333333333333,125.0,3.0
2018-03-07 14:00:00,7.666666666666667,61.666666666666664,2.966666666666667,122.0,3.0
2018-03-07 15:00:00,8.0,60.0,3.0,119.0,3.0
2018-03-07 16:00:00,7.666666666666667,63.333333333333336,3.033333333333333,105.0,3.0
2018-03-07 17:00:00,7.333333333333333,66.66666666666667,3.066666666666667,91.0,3.0
2018-03-07 18:00:00,7.0,70.0,3.1,77.0,3.0
2018-03-07 19:00:00,6.333333333333333,71.66666666666667,3.1,85.0,3.3333333333333335
2018-03-07 20:00:00,5.666666666666667,73.33333333333333,3.1,93.0,3.6666666666666665
2018-03-07 21:00:00,5.0,75.0,3.1,101.0,4.0
2018-03-07 22:00:00,4.666666666666667,78.33333333333333,2.8000000000000003,94.66666666666667,4.0
2018-03-07 23:00:00,4.333333333333333,81.66666666666667,2.5,88.33333333333333,4.0
2018-03-08 00:00:00,4.0,85.0,2.2,82.0,4.0
2018-03-08 01:00:00,3.3333333333333335,88.33333333333333,1.9666666666666668,83.33333333333333,4.0
2018-03-08 02:00:00,2.666666666666667,91.66666666666667,1.7333333333333334,84.66666666666667,4.0
2018-03-08 03:00:00,2.0,95.0,1.5,86.0,4.0
2018-03-08 04:00:00,2.0,95.0,1.7,78.0,4.0
2018-03-08 05:00:00,2.0,95.0,1.9000000000000001,70.0,4.0
2018-03-08 06:00:00,2.0,95.0,2.1,62.0,4.0
2018-03-08 07:00:00,1.6666666666666667,96.66666666666667,2.466666666666667,48.666666666666664,4.0
2018-03-08 08:00:00,1.3333333333333335,98.33333333333333,2.8333333333333335,35.33333333333333,4.0
2018-03-08 09:00:00,1.0,100.0,3.2,22.0,4.0
2018-03-08 10:00:00,1.3333333333333333,98.33333333333333,3.6,18.333333333333332,4.0
2018-03-08 11:00:00,1.6666666666666665,96.66666666666667,4.0,14.666666666666668,4.0
2018-03-08 12:00:00,2.0,95.0,4.4,11.0,4.0
2018-03-08 13:00:00,2.3333333333333335,95.0,4.033333333333333,126.33333333333333,4.0
2018-03-08 14:00:00,2.6666666666666665,95.0,3.6666666666666665,241.66666666666666,4.0
2018-03-08 15:00:00,3.0,95.0,3.3,357.0,4.0
2018-03-08 16:00:00,3.3333333333333335,91.66666666666667,3.2333333333333334,348.3333333333333,4.0
2018-03-08 17:00:00,3.6666666666666665,88.33333333333333,3.1666666666666665,339.6666666666667,4.0
2018-03-08 18:00:00,4.0,85.0,3.1,331.0,4.0
2018-03-08 19:00:00,3.6666666666666665,83.33333333333333,4.1,333.6666666666667,3.6666666666666665
2018-03-08 20:00:00,3.3333333333333335,81.66666666666667,5.1,336.3333333333333,3.3333333333333335
2018-03-08 21:00:00,3.0,80.0,6.1,339.0,3.0
2018-03-08 22:00:00,2.6666666666666665,78.33333333333333,6.233333333333333,339.6666666666667,3.0
2018-03-08 23:00:00,2.3333333333333335,76.66666666666667,6.366666666666666,340.3333333333333,3.0
2018-03-09 00:00:00,2.0,75.0,6.5,341.0,3.0
2018-03-09 01:00:00,1.6666666666666667,78.33333333333333,5.833333333333333,342.6666666666667,2.6666666666666665
2018-03-09 02:00:00,1.3333333333333335,81.66666666666667,5.166666666666667,344.3333333333333,2.3333333333333335
2018-03-09 03:00:00,1.0,85.0,4.5,346.0,2.0
2018-03-09 04:00:00,0.6666666666666667,86.66666666666667,4.666666666666667,346.6666666666667,2.0
2018-03-09 05:00:00,0.33333333333333337,88.33333333333333,4.833333333333333,347.3333333333333,2.0
2018-03-09 06:00:00,0.0,90.0,5.0,348.0,2.0
2018-03-09 07:00:00,0.6666666666666666,88.33333333333333,4.4,352.0,2.0
2018-03-09 08:00:00,1.3333333333333333,86.66666666666667,3.8,356.0,2.0
2018-03-09 09:00:00,2.0,85.0,3.2,360.0,2.0
2018-03-09 10:00:00,3.0,80.0,3.1333333333333333,349.0,2.0
2018-03-09 11:00:00,4.0,75.0,3.066666666666667,338.0,2.0
2018-03-09 12:00:00,5.0,70.0,3.0,327.0,2.0
2018-03-09 13:00:00,5.0,71.66666666666667,3.2,320.3333333333333,1.6666666666666667
2018-03-09 14:00:00,5.0,73.33333333333333,3.4,313.6666666666667,1.3333333333333335
2018-03-09 15:00:00,5.0,75.0,3.6,307.0,1.0
2018-03-09 16:00:00,4.333333333333333,75.0,3.966666666666667,285.3333333333333,1.0
2018-03-09 17:00:00,3.666666666666667,75.0,4.333333333333334,263.6666666666667,1.0
2018-03-09 18:00:00,3.0,75.0,4.7,242.0,1.0
2018-03-09 19:00:00,2.0,76.66666666666667,4.266666666666667,247.33333333333334,1.0
2018-03-09 20:00:00,1.0,78.33333333333333,3.8333333333333335,252.66666666666666,1.0
2018-03-09 21:00:00,0.0,80.0,3.4,258.0,1.0
2018-03-09 22:00:00,0.0,83.33333333333333,2.833333333333333,242.33333333333334,1.0
2018-03-09 23:00:00,0.0,86.66666666666667,2.2666666666666666,226.66666666666666,1.0
2018-03-10 00:00:00,0.0,90.0,1.7,211.0,1.0
2018-03-10 01:00:00,-0.3333333333333333,90.0,1.8666666666666667,209.66666666666666,1.0
2018-03-10 02:00:00,-0.6666666666666666,90.0,2.033333333333333,208.33333333333334,1.0
2018-03-10 03:00:00,-1.0,90.0,2.2,207.0,1.0
2018-03-10 04:00:00,-1.3333333333333333,91.66666666666667,2.1,204.0,1.0
2018-03-10 05:00:00,-1.6666666666666665,93.33333333333333,2.0,201.0,1.0
2018-03-10 06:00:00,-2.0,95.0,1.9,198.0,1.0
2018-03-10 07:00:00,-1.0,95.0,1.9666666666666666,190.33333333333334,1.0
2018-03-10 08:00:00,0.0,95.0,2.033333333333333,182.66666666666666,1.0
2018-03-10 09:00:00,1.0,95.0,2.1,175.0,1.0
2018-03-10 10:00:00,3.0,86.66666666666667,2.2,200.33333333333334,1.0
2018-03-10 11:00:00,5.0,78.33333333333333,2.3,225.66666666666666,1.0
2018-03-10 12:00:00,7.0,70.0,2.4,251.0,1.0
2018-03-10 13:00:00,7.333333333333333,68.33333333333333,3.1666666666666665,243.33333333333334,1.0
2018-03-10 14:00:00,7.666666666666667,66.66666666666667,3.9333333333333336,235.66666666666666,1.0
2018-03-10 15:00:00,8.0,65.0,4.7,228.0,1.0
2018-03-10 16:00:00,7.0,68.33333333333333,5.066666666666666,223.33333333333334,1.3333333333333333
2018-03-10 17:00:00,6.0,71.66666666666667,5.433333333333334,218.66666666666666,1.6666666666666665
2018-03-10 18:00:00,5.0,75.0,5.8,214.0,2.0
2018-03-10 19:00:00,4.333333333333333,80.0,5.3999999999999995,209.33333333333334,2.0
2018-03-10 20:00:00,3.666666666666667,85.0,5.0,204.66666666666666,2.0
2018-03-10 21:00:00,3.0,90.0,4.6,200.0,2.0
2018-03-10 22:00:00,3.0,90.0,3.933333333333333,204.0,2.0
2018-03-10 23:00:00,3.0,90.0,3.2666666666666666,208.0,2.0
2018-03-11 00:00:00,3.0,90.0,2.6,212.0,2.0
2018-03-11 01:00:00,3.0,91.66666666666667,2.4,233.33333333333334,2.3333333333333335
2018-03-11 02:00:00,3.0,93.33333333333333,2.2,254.66666666666666,2.6666666666666665
2018-03-11 03:00:00,3.0,95.0,2.0,276.0,3.0
2018-03-11 04:00:00,2.6666666666666665,95.0,1.6333333333333333,280.0,3.0
2018-03-11 05:00:00,2.3333333333333335,95.0,1.2666666666666666,284.0,3.0
2018-03-11 06:00:00,2.0,95.0,0.9,288.0,3.0
2018-03-11 07:00:00,2.3333333333333335,96.66666666666667,0.8,239.0,2.6666666666666665
2018-03-11 08:00:00,2.6666666666666665,98.33333333333333,0.7,190.0,2.3333333333333335
2018-03-11 09:00:00,3.0,100.0,0.6,141.0,2.0
2018-03-11 10:00:00,4.666666666666667,88.33333333333333,1.0,188.33333333333334,2.0
2018-03-11 11:00:00,6.333333333333334,76.66666666666667,1.4000000000000001,235.66666666666669,2.0
2018-03-11 12:00:00,8.0,65.0,1.8,283.0,2.0
2018-03-11 13:00:00,8.333333333333334,61.666666666666664,2.3,276.3333333333333,2.0
2018-03-11 14:00:00,8.666666666666666,58.333333333333336,2.8,269.6666666666667,2.0
2018-03-11 15:00:00,9.0,55.0,3.3,263.0,2.0
2018-03-11 16:00:00,8.333333333333334,60.0,3.533333333333333,259.0,2.0
2018-03-11 17:00:00,7.666666666666667,65.0,3.7666666666666666,255.0,2.0
2018-03-11 18:00:00,7.0,70.0,4.0,251.0,2.0
2018-03-11 19:00:00,6.0,71.66666666666667,3.8666666666666667,246.66666666666666,2.0
2018-03-11 20:00:00,5.0,73.33333333333333,3.7333333333333334,242.33333333333334,2.0
2018-03-11 21:00:00,4.0,75.0,3.6,238.0,2.0
2018-03-11 22:00:00,3.0,78.33333333333333,2.7666666666666666,197.66666666666666,2.0
2018-03-11 23:00:00,2.0,81.66666666666667,1.9333333333333333,157.33333333333331,2.0
2018-03-12 00:00:00,1.0,85.0,1.1,117.0,2.0
2018-03-12 01:00:00,0.6666666666666667,86.66666666666667,1.5,116.33333333333333,2.0
2018-03-12 02:00:00,0.33333333333333337,88.33333333333333,1.9,115.66666666666667,2.0
2018-03-12 03:00:00,0.0,90.0,2.3,115.0,2.0
2018-03-12 04:00:00,-0.3333333333333333,90.0,2.2666666666666666,123.66666666666667,2.0
2018-03-12 05:00:00,-0.6666666666666666,90.0,2.2333333333333334,132.33333333333334,2.0
2018-03-12 06:00:00,-1.0,90.0,2.2,141.0,2.0
2018-03-12 07:00:00,0.6666666666666667,88.33333333333333,2.2333333333333334,156.33333333333334,2.0
2018-03-12 08:00:00,2.3333333333333335,86.66666666666667,2.2666666666666666,171.66666666666666,2.0
2018-03-12 09:00:00,4.0,85.0,2.3,187.0,2.0
2018-03-12 10:00:00,6.666666666666666,76.66666666666667,2.1666666666666665,207.66666666666666,2.0
2018-03-12 11:00:00,9.333333333333332,68.33333333333333,2.033333333333333,228.33333333333334,2.0
2018-03-12 12:00:00,12.0,60.0,1.9,249.0,2.0
2018-03-12 13:00:00,12.333333333333334,58.333333333333336,2.466666666666667,245.33333333333334,1.6666666666666667
2018-03-12 14:00:00,12.666666666666666,56.666666666666664,3.033333333333333,241.66666666666666,1.3333333333333335
2018-03-12 15:00:00,13.0,55.0,3.6,238.0,1.0
2018-03-12 16:00:00,12.0,60.0,3.8666666666666667,227.66666666666666,1.0
2018-03-12 17:00:00,11.0,65.0,4.133333333333334,217.33333333333334,1.0
2018-03-12 18:00:00,10.0,70.0,4.4,207.0,1.0
2018-03-12 19:00:00,9.0,75.0,4.366666666666667,200.33333333333334,1.0
2018-03-12 20:00:00,8.0,80.0,4.333333333333333,193.66666666666666,1.0
2018-03-12 21:00:00,7.0,85.0,4.3,187.0,1.0
2018-03-12 22:00:00,6.666666666666667,85.0,3.6999999999999997,181.66666666666666,1.0
2018-03-12 23:00:00,6.333333333333333,85.0,3.0999999999999996,176.33333333333334,1.0
2018-03-13 00:00:00,6.0,85.0,2.5,171.0,1.0
2018-03-13 01:00:00,6.0,85.0,2.3666666666666667,171.33333333333334,1.0
2018-03-13 02:00:00,6.0,85.0,2.2333333333333334,171.66666666666666,1.0
2018-03-13 03:00:00,6.0,85.0,2.1,172.0,1.0
2018-03-13 04:00:00,6.333333333333333,86.66666666666667,2.1666666666666665,178.0,1.3333333333333333
2018-03-13 05:00:00,6.666666666666667,88.33333333333333,2.2333333333333334,184.0,1.6666666666666665
2018-03-13 06:00:00,7.0,90.0,2.3,190.0,2.0
2018-03-13 07:00:00,8.0,90.0,2.2333333333333334,189.33333333333334,2.0
2018-03-13 08:00:00,9.0,90.0,2.1666666666666665,188.66666666666666,2.0
2018-03-13 09:00:00,10.0,90.0,2.1,188.0,2.0
2018-03-13 10:00:00,11.333333333333334,85.0,2.6333333333333333,197.33333333333334,2.0
2018-03-13 11:00:00,12.666666666666666,80.0,3.166666666666667,206.66666666666666,2.0
2018-03-13 12:00:00,14.0,75.0,3.7,216.0,2.0
2018-03-13 13:00:00,14.333333333333334,75.0,4.2,213.66666666666666,2.0
2018-03-13 14:00:00,14.666666666666666,75.0,4.7,211.33333333333334,2.0
2018-03-13 15:00:00,15.0,75.0,5.2,209.0,2.0
2018-03-13 16:00:00,14.333333333333334,75.0,5.166666666666667,208.33333333333334,2.0
2018-03-13 17:00:00,13.666666666666666,75.0,5.133333333333333,207.66666666666666,2.0
2018-03-13 18:00:00,13.0,75.0,5.1,207.0,2.0
2018-03-13 19:00:00,12.333333333333334,78.33333333333333,4.866666666666666,208.0,2.0
2018-03-13 20:00:00,11.666666666666666,81.66666666666667,4.633333333333334,209.0,2.0
2018-03-13 21:00:00,11.0,85.0,4.4,210.0,2.0
2018-03-13 22:00:00,10.666666666666666,86.66666666666667,4.5,205.0,2.0
2018-03-13 23:00:00,10.333333333333334,88.33333333333333,4.6000000000000005,200.0,2.0
2018-03-14 00:00:00,10.0,90.0,4.7,195.0,2.0
2018-03-14 01:00:00,10.0,90.0,4.4,198.33333333333334,2.0
2018-03-14 02:00:00,10.0,90.0,4.1,201.66666666666666,2.0
2018-03-14 03:00:00,10.0,90.0,3.8,205.0,2.0
2018-03-14 04:00:00,9.666666666666666,90.0,3.6666666666666665,201.66666666666666,2.0
2018-03-14 05:00:00,9.333333333333334,90.0,3.533333333333333,198.33333333333334,2.0
2018-03-14 06:00:00,9.0,90.0,3.4,195.0,2.0
2018-03-14 07:00:00,10.0,88.33333333333333,3.1333333333333333,197.0,2.0
2018-03-14 08:00:00,11.0,86.66666666666667,2.8666666666666667,199.0,2.0
2018-03-14 09:00:00,12.0,85.0,2.6,201.0,2.0
2018-03-14 10:00:00,14.0,80.0,2.8666666666666667,206.66666666666666,2.0
2018-03-14 11:00:00,16.0,75.0,3.1333333333333333,212.33333333333334,2.0
2018-03-14 12:00:00,18.0,70.0,3.4,218.0,2.0
2018-03-14 13:00:00,18.0,71.66666666666667,3.8666666666666667,215.0,2.0
2018-03-14 14:00:00,18.0,73.33333333333333,4.333333333333333,212.0,2.0
2018-03-14 15:00:00,18.0,75.0,4.8,209.0,2.0
2018-03-14 16:00:00,17.333333333333332,76.66666666666667,5.033333333333333,205.33333333333334,2.3333333333333335
2018-03-14 17:00:00,16.666666666666668,78.33333333333333,5.266666666666667,201.66666666666666,2.6666666666666665
2018-03-14 18:00:00,16.0,80.0,5.5,198.0,3.0
2018-03-14 19:00:00,15.0,81.66666666666667,5.366666666666666,195.66666666666666,3.0
2018-03-14 20:00:00,14.0,83.33333333333333,5.233333333333333,193.33333333333334,3.0
2018-03-14 21:00:00,13.0,85.0,5.1,191.0,3.0
2018-03-14 22:00:00,13.0,85.0,4.533333333333333,186.66666666666666,3.3333333333333335
2018-03-14 23:00:00,13.0,85.0,3.966666666666667,182.33333333333334,3.6666666666666665
2018-03-15 00:00:00,13.0,85.0,3.4,178.0,4.0
2018-03-15 01:00:00,13.0,86.66666666666667,3.1,174.66666666666666,4.0
2018-03-15 02:00:00,13.0,88.33333333333333,2.8,171.33333333333334,4.0
2018-03-15 03:00:00,13.0,90.0,2.5,168.0,4.0
2018-03-15 04:00:00,13.0,91.66666666666667,3.3000000000000003,168.33333333333334,4.0
2018-03-15 05:00:00,13.0,93.33333333333333,4.1000000000000005,168.66666666666666,4.0
2018-03-15 06:00:00,13.0,95.0,4.9,169.0,4.0
2018-03-15 07:00:00,12.666666666666666,96.66666666666667,4.233333333333333,191.33333333333334,4.0
2018-03-15 08:00:00,12.333333333333334,98.33333333333333,3.5666666666666664,213.66666666666666,4.0
2018-03-15 09:00:00,12.0,100.0,2.9,236.0,4.0
2018-03-15 10:00:00,11.666666666666666,98.33333333333333,3.1666666666666665,232.33333333333334,4.0
2018-03-15 11:00:00,11.333333333333334,96.66666666666667,3.4333333333333336,228.66666666666666,4.0
2018-03-15 12:00:00,11.0,95.0,3.7,225.0,4.0
2018-03-15 13:00:00,10.666666666666666,95.0,3.8333333333333335,225.66666666666666,4.0
2018-03-15 14:00:00,10.333333333333334,95.0,3.9666666666666663,226.33333333333334,4.0
2018-03-15 15:00:00,10.0,95.0,4.1,227.0,4.0
2018-03-15 16:00:00,9.0,95.0,4.033333333333333,227.33333333333334,4.0
2018-03-15 17:00:00,8.0,95.0,3.9666666666666663,227.66666666666666,4.0
2018-03-15 18:00:00,7.0,95.0,3.9,228.0,4.0
2018-03-15 19:00:00,7.0,95.0,4.1,255.66666666666666,4.0
2018-03-15 20:00:00,7.0,95.0,4.3,283.3333333333333,4.0
2018-03-15 21:00:00,7.0,95.0,4.5,311.0,4.0
2018-03-15 22:00:00,6.666666666666667,91.66666666666667,4.766666666666667,319.0,3.6666666666666665
2018-03-15 23:00:00,6.333333333333333,88.33333333333333,5.033333333333333,327.0,3.3333333333333335
2018-03-16 00:00:00,6.0,85.0,5.3,335.0,3.0
2018-03-16 01:00:00,6.0,85.0,4.833333333333333,229.0,3.0
2018-03-16 02:00:00,6.0,85.0,4.366666666666666,123.0,3.0
